1648761072833,-9.8
1648761072854,-0.07630000000000159
1648761072960,-0.003060000000001395
1648761073062,-0.34240000000000137
1648761073165,-0.24475000000000158
1648761073271,-0.1568700000000014
1648761073373,-0.15198
1648761073474,-0.2764900000000008
1648761073577,-0.23987000000000158
1648761073673,-3.4208800000000004
1648761073716,-1.6558200000000003
1648761073730,-0.9380800000000011
1648761073739,1.400689999999999
1648761073747,3.839549999999999
1648761073755,4.261889999999999
1648761073763,3.2511899999999994
1648761073771,2.1501599999999996
1648761073779,-0.1129200000000008
1648761073787,-1.445870000000001
1648761073795,-1.6533800000000003
1648761073803,-1.0528200000000005
1648761073811,-0.3643800000000006
1648761073820,1.2517699999999987
1648761073828,2.2404899999999994
1648761073850,2.1379599999999996
1648761073858,1.79373
1648761073866,0.9734599999999993
1648761073874,0.40218999999999916
1648761073881,0.26548000000000016
1648761073891,0.36556999999999995
1648761073899,0.7244499999999992
1648761073906,0.8758099999999995
1648761073914,0.9295099999999987
1648761073923,0.7586199999999987
1648761073931,0.5535499999999995
1648761073939,0.11167999999999978
1648761073947,0.028669999999999973
1648761073955,-0.022590000000000998
1648761073963,-0.13978000000000002
1648761073971,-0.24719000000000158
1648761073979,-0.3302000000000014
1648761073987,-0.3839100000000002
1648761073995,-0.5401500000000006
1648761074004,-0.7037200000000006
1648761074013,-0.8721700000000006
1648761074021,-0.9014600000000002
1648761074029,-0.8990200000000002
1648761074037,-0.9356400000000011
1648761074044,-0.9624900000000007
1648761074052,-1.0455000000000005
1648761074061,-1.1504700000000003
1648761074069,-1.191980000000001
1648761074083,-1.2383600000000001
1648761074092,-1.2188300000000005
1648761074099,-1.0674700000000001
1648761074107,-0.8355500000000013
1648761074115,-0.7110400000000006
1648761074122,-0.4717900000000004
1648761074130,-0.3326400000000014
1648761074137,-0.3057800000000004
1648761074146,-0.32043
1648761074154,-0.31555
1648761074162,-0.2691600000000012
1648761074169,-0.2105700000000006
1648761074177,-0.027480000000000615
1648761074185,0.12143999999999977
1648761074193,0.17758999999999858
1648761074200,0.16049999999999898
1648761074208,0.12876999999999938
1648761074215,0.11411999999999978
1648761074224,0.18003999999999998
1648761074231,0.46566999999999936
1648761074239,0.42417000000000016
1648761074247,0.15805999999999898
1648761074254,0.03355999999999959
1648761074262,-0.01039000000000101
1648761074269,-0.1104800000000008
1648761074277,-0.04701000000000022
1648761074284,0.0701799999999988
1648761074292,0.1702699999999986
1648761074300,0.148299999999999
